Bin , nEvents , Efficiencies
152.41,590,0.0118
165.05,703,0.01406
178.75,762,0.01524
193.57,780,0.0156
209.63,851,0.01702
227.02,932,0.01864
245.86,1017,0.02034
266.25,1091,0.02182
288.34,1187,0.02374
312.26,1154,0.02308
338.16,1178,0.02356
366.21,1257,0.02514
396.59,1246,0.02492
429.49,1292,0.02584
465.12,1269,0.02538
503.71,1297,0.02594
545.49,1294,0.02588
590.74,1237,0.02474
639.75,1213,0.02426
692.82,1212,0.02424
750.29,1130,0.0226
812.54,1080,0.0216
879.94,1019,0.02038
952.94,905,0.0181
1032,820,0.0164
1117.6,732,0.01464
1210.3,627,0.01254
1310.7,596,0.01192
1419.4,459,0.00918
1537.2,399,0.00798
1664.7,305,0.0061
1802.8,242,0.00484
1952.4,200,0.004
2114.3,162,0.00324
2289.7,102,0.00204
2479.7,95,0.0019
