Bin , nEvents , Efficiencies
152.41,602,0.01204
165.05,729,0.01458
178.75,780,0.0156
193.57,884,0.01768
209.63,946,0.01892
227.02,1013,0.02026
245.86,1089,0.02178
266.25,1138,0.02276
288.34,1284,0.02568
312.26,1173,0.02346
338.16,1206,0.02412
366.21,1211,0.02422
396.59,1334,0.02668
429.49,1332,0.02664
465.12,1294,0.02588
503.71,1258,0.02516
545.49,1206,0.02412
590.74,1223,0.02446
639.75,1194,0.02388
692.82,1101,0.02202
750.29,1035,0.0207
812.54,1004,0.02008
879.94,890,0.0178
952.94,818,0.01636
1032,715,0.0143
1117.6,599,0.01198
1210.3,525,0.0105
1310.7,427,0.00854
1419.4,338,0.00676
1537.2,257,0.00514
1664.7,254,0.00508
1802.8,174,0.00348
1952.4,143,0.00286
2114.3,112,0.00224
2289.7,59,0.00118
2479.7,45,0.0009
