Bin , nEvents , Efficiencies
152.41,0,0
165.05,0,0
178.75,1,2e-05
193.57,1,2e-05
209.63,1,2e-05
227.02,3,6e-05
245.86,4,8e-05
266.25,2,4e-05
288.34,4,8e-05
312.26,10,0.0002
338.16,5,0.0001
366.21,11,0.00022
396.59,22,0.00044
429.49,31,0.00062
465.12,45,0.0009
503.71,96,0.00192
545.49,108,0.00216
590.74,109,0.00218
639.75,148,0.00296
692.82,195,0.0039
750.29,232,0.00464
812.54,267,0.00534
879.94,362,0.00724
952.94,442,0.00884
1032,477,0.00954
1117.6,586,0.01172
1210.3,712,0.01424
1310.7,891,0.01782
1419.4,1094,0.02188
1537.2,1307,0.02614
1664.7,1582,0.03164
1802.8,1860,0.0372
1952.4,2179,0.04358
2114.3,2593,0.05186
2289.7,2702,0.05404
2479.7,2976,0.05952
