Bin , nEvents , Efficiencies
152.41,3,6e-05
165.05,6,0.00012
178.75,8,0.00016
193.57,11,0.00022
209.63,20,0.0004
227.02,26,0.00052
245.86,46,0.00092
266.25,84,0.00168
288.34,112,0.00224
312.26,125,0.0025
338.16,157,0.00314
366.21,177,0.00354
396.59,215,0.0043
429.49,233,0.00466
465.12,321,0.00642
503.71,360,0.0072
545.49,426,0.00852
590.74,553,0.01106
639.75,639,0.01278
692.82,768,0.01536
750.29,885,0.0177
812.54,1092,0.02184
879.94,1346,0.02692
952.94,1554,0.03108
1032,1838,0.03676
1117.6,2112,0.04224
1210.3,2263,0.04526
1310.7,2528,0.05056
1419.4,2652,0.05304
1537.2,2619,0.05238
1664.7,2542,0.05084
1802.8,2403,0.04806
1952.4,2187,0.04374
2114.3,1850,0.037
2289.7,1511,0.03022
2479.7,1222,0.02444
