Bin , nEvents , Efficiencies
152.41,1,2e-05
165.05,1,2e-05
178.75,2,4e-05
193.57,1,2e-05
209.63,3,6e-05
227.02,4,8e-05
245.86,3,6e-05
266.25,8,0.00016
288.34,10,0.0002
312.26,15,0.0003
338.16,27,0.00054
366.21,30,0.0006
396.59,40,0.0008
429.49,83,0.00166
465.12,116,0.00232
503.71,129,0.00258
545.49,135,0.0027
590.74,204,0.00408
639.75,223,0.00446
692.82,264,0.00528
750.29,315,0.0063
812.54,400,0.008
879.94,491,0.00982
952.94,607,0.01214
1032,722,0.01444
1117.6,870,0.0174
1210.3,1085,0.0217
1310.7,1236,0.02472
1419.4,1548,0.03096
1537.2,1763,0.03526
1664.7,2149,0.04298
1802.8,2451,0.04902
1952.4,2674,0.05348
2114.3,2869,0.05738
2289.7,2977,0.05954
2479.7,2905,0.0581
