bin_HH,nEvents,Efficiencies
150,2,4e-05
200,3,6e-05
250,3,6e-05
300,5,0.0001
350,2,4e-05
400,2,4e-05
450,2,4e-05
500,5,0.0001
550,6,0.00012
650,12,0.00024
