bin_HH,nEvents,Efficiencies
50,3,6e-05
70,12,0.00024
80,13,0.00026
90,12,0.00024
100,40,0.0008
120,47,0.00094
140,37,0.00074
160,47,0.00094
180,47,0.00094
200,50,0.001
220,49,0.00098
240,43,0.00086
260,43,0.00086
280,37,0.00074
300,26,0.00052
320,31,0.00062
340,42,0.00084
360,72,0.00144
400,124,0.00248
500,106,0.00212
600,72,0.00144
700,61,0.00122
800,127,0.00254
