bin_HH,nEvents,Efficiencies
50,3,6e-05
100,2,4e-05
150,6,0.00012
200,2,4e-05
250,3,6e-05
300,4,8e-05
350,5,0.0001
400,2,4e-05
500,3,6e-05
600,40,0.0008
