bin_HH,nEvents,Efficiencies
50,30,0.0006
70,10,0.0002
80,9,0.00018
90,8,0.00016
100,22,0.00044
120,18,0.00036
140,21,0.00042
160,25,0.0005
180,12,0.00024
200,15,0.0003
220,15,0.0003
240,15,0.0003
260,15,0.0003
280,15,0.0003
300,14,0.00028
320,17,0.00034
340,14,0.00028
360,35,0.0007
400,75,0.0015
500,73,0.00146
600,50,0.001
700,41,0.00082
800,195,0.0039
