bin_HH,nEvents,Efficiencies
150,1,2e-05
200,2,4e-05
250,2,4e-05
300,1,2e-05
350,2,4e-05
400,3,6e-05
450,1,2e-05
500,1,2e-05
550,5,0.0001
650,25,0.0005
