bin_HH,nEvents,Efficiencies
150,44,0.00088
200,128,0.00256
250,146,0.00292
300,143,0.00286
350,152,0.00304
400,129,0.00258
450,141,0.00282
500,205,0.0041
600,182,0.00364
700,138,0.00276
800,117,0.00234
900,95,0.0019
1000,110,0.0022
1150,137,0.00274
