bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,0,0
400,0,0
450,1,2e-05
500,2,4e-05
600,4,8e-05
700,8,0.00016
800,11,0.00022
900,19,0.00038
1000,22,0.00044
1150,67,0.00134
