bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,2,4e-05
350,3,6e-05
400,6,0.00012
450,3,6e-05
500,15,0.0003
600,11,0.00022
700,16,0.00032
800,20,0.0004
900,13,0.00026
1000,14,0.00028
1150,25,0.0005
