bin_HH,nEvents,Efficiencies
150,0,0
200,6,0.00012
250,3,6e-05
300,2,4e-05
350,2,4e-05
400,6,0.00012
450,3,6e-05
500,4,8e-05
550,5,0.0001
650,19,0.00038
