bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,1,2e-05
350,1,2e-05
400,2,4e-05
450,3,6e-05
500,8,0.00016
600,20,0.0004
700,20,0.0004
800,39,0.00078
900,44,0.00088
1000,58,0.00116
1150,184,0.00368
