bin_HH,nEvents,Efficiencies
50,12,0.00024
70,7,0.00014
80,4,8e-05
90,5,0.0001
100,11,0.00022
120,12,0.00024
140,6,0.00012
160,12,0.00024
180,8,0.00016
200,7,0.00014
220,9,0.00018
240,8,0.00016
260,10,0.0002
280,11,0.00022
300,10,0.0002
320,10,0.0002
340,9,0.00018
360,26,0.00052
400,67,0.00134
500,68,0.00136
600,71,0.00142
700,76,0.00152
800,342,0.00684
