bin_HH,nEvents,Efficiencies
50,7,0.00014
70,3,6e-05
80,3,6e-05
90,3,6e-05
100,6,0.00012
120,6,0.00012
140,11,0.00022
160,9,0.00018
180,8,0.00016
200,4,8e-05
220,5,0.0001
240,7,0.00014
260,3,6e-05
280,3,6e-05
300,8,0.00016
320,3,6e-05
340,5,0.0001
360,6,0.00012
400,20,0.0004
500,18,0.00036
600,25,0.0005
700,20,0.0004
800,125,0.0025
