bin_HH,nEvents,Efficiencies
150,5,0.0001
200,20,0.0004
250,21,0.00042
300,21,0.00042
350,18,0.00036
400,12,0.00024
450,8,0.00016
500,7,0.00014
550,12,0.00024
650,39,0.00078
