bin_HH,nEvents,Efficiencies
50,7,0.00014
100,14,0.00028
150,22,0.00044
200,19,0.00038
250,14,0.00028
300,15,0.0003
350,9,0.00018
400,12,0.00024
500,14,0.00028
600,23,0.00046
