Bin , nEvents , Efficiencies
152.41,311,0.00622
165.05,376,0.00752
178.75,427,0.00854
193.57,519,0.01038
209.63,563,0.01126
227.02,647,0.01294
245.86,685,0.0137
266.25,756,0.01512
288.34,828,0.01656
312.26,856,0.01712
338.16,1043,0.02086
366.21,1093,0.02186
396.59,1151,0.02302
429.49,1172,0.02344
465.12,1257,0.02514
503.71,1299,0.02598
545.49,1419,0.02838
590.74,1395,0.0279
639.75,1557,0.03114
692.82,1449,0.02898
750.29,1447,0.02894
812.54,1355,0.0271
879.94,1406,0.02812
952.94,1323,0.02646
1032,1275,0.0255
1117.6,1092,0.02184
1210.3,1006,0.02012
1310.7,916,0.01832
1419.4,796,0.01592
1537.2,685,0.0137
1664.7,603,0.01206
1802.8,493,0.00986
1952.4,399,0.00798
2114.3,324,0.00648
2289.7,235,0.0047
2479.7,185,0.0037
