Bin , nEvents , Efficiencies
150,176,0.00352
160,165,0.0033
170,190,0.0038
180,185,0.0037
190,206,0.00412
200,430,0.0086
220,429,0.00858
240,420,0.0084
260,423,0.00846
280,447,0.00894
300,449,0.00898
320,438,0.00876
340,460,0.0092
360,417,0.00834
380,435,0.0087
400,416,0.00832
420,423,0.00846
440,420,0.0084
460,446,0.00892
480,382,0.00764
500,414,0.00828
520,401,0.00802
540,345,0.0069
560,384,0.00768
580,345,0.0069
600,565,0.0113
630,528,0.01056
660,464,0.00928
690,451,0.00902
720,471,0.00942
750,428,0.00856
780,432,0.00864
810,419,0.00838
840,393,0.00786
870,379,0.00758
900,568,0.01136
950,528,0.01056
1000,519,0.01038
1050,471,0.00942
1100,413,0.00826
1150,402,0.00804
1200,373,0.00746
1250,423,0.00846
1310,387,0.00774
1370,340,0.0068
1430,311,0.00622
1490,292,0.00584
1550,251,0.00502
1610,249,0.00498
1680,262,0.00524
1750,205,0.0041
1820,192,0.00384
1890,199,0.00398
1970,174,0.00348
2050,159,0.00318
