Bin , nEvents , Efficiencies
150,212,0.00424
160,207,0.00414
170,239,0.00478
180,241,0.00482
190,253,0.00506
200,509,0.01018
220,489,0.00978
240,525,0.0105
260,548,0.01096
280,525,0.0105
300,522,0.01044
320,533,0.01066
340,540,0.0108
360,521,0.01042
380,518,0.01036
400,506,0.01012
420,496,0.00992
440,498,0.00996
460,435,0.0087
480,426,0.00852
500,412,0.00824
520,411,0.00822
540,446,0.00892
560,365,0.0073
580,386,0.00772
600,570,0.0114
630,526,0.01052
660,491,0.00982
690,473,0.00946
720,466,0.00932
750,427,0.00854
780,412,0.00824
810,392,0.00784
840,332,0.00664
870,356,0.00712
900,526,0.01052
950,498,0.00996
1000,451,0.00902
1050,407,0.00814
1100,365,0.0073
1150,340,0.0068
1200,303,0.00606
1250,322,0.00644
1310,273,0.00546
1370,233,0.00466
1430,221,0.00442
1490,192,0.00384
1550,191,0.00382
1610,186,0.00372
1680,176,0.00352
1750,134,0.00268
1820,116,0.00232
1890,117,0.00234
1970,107,0.00214
2050,104,0.00208
