bin_HH,nEvents,Efficiencies
50,3,6e-05
70,5,0.0001
80,4,8e-05
90,5,0.0001
100,9,0.00018
120,9,0.00018
140,3,6e-05
160,1,2e-05
180,7,0.00014
200,12,0.00024
220,3,6e-05
240,3,6e-05
260,1,2e-05
280,4,8e-05
300,3,6e-05
320,3,6e-05
340,3,6e-05
360,11,0.00022
400,22,0.00044
500,17,0.00034
600,25,0.0005
700,22,0.00044
800,116,0.00232
