bin_HH,nEvents,Efficiencies
150,46,0.00092
200,89,0.00178
250,46,0.00092
300,35,0.0007
350,28,0.00056
400,15,0.0003
450,9,0.00018
500,10,0.0002
600,5,0.0001
700,2,4e-05
800,1,2e-05
900,1,2e-05
1000,1,2e-05
1150,2,4e-05
