bin_HH,nEvents,Efficiencies
50,49,0.00098
100,76,0.00152
150,39,0.00078
200,30,0.0006
250,22,0.00044
300,9,0.00018
350,7,0.00014
400,4,8e-05
500,1,2e-05
600,4,8e-05
