bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,1,2e-05
350,0,0
400,0,0
450,2,4e-05
500,2,4e-05
600,4,8e-05
700,8,0.00016
800,9,0.00018
900,14,0.00028
1000,21,0.00042
1150,62,0.00124
