bin_HH,nEvents,Efficiencies
50,10,0.0002
70,3,6e-05
80,0,0
90,2,4e-05
100,6,0.00012
120,4,8e-05
140,6,0.00012
160,9,0.00018
180,4,8e-05
200,4,8e-05
220,5,0.0001
240,7,0.00014
260,6,0.00012
280,5,0.0001
300,4,8e-05
320,5,0.0001
340,5,0.0001
360,3,6e-05
400,21,0.00042
500,19,0.00038
600,22,0.00044
700,14,0.00028
800,116,0.00232
