bin_HH,nEvents,Efficiencies
50,2,4e-05
100,2,4e-05
150,1,2e-05
200,1,2e-05
250,2,4e-05
300,2,4e-05
350,3,6e-05
400,2,4e-05
500,5,0.0001
600,23,0.00046
