bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,0,0
300,0,0
350,0,0
400,1,2e-05
450,0,0
500,5,0.0001
600,11,0.00022
700,18,0.00036
800,9,0.00018
900,13,0.00026
1000,39,0.00078
1150,92,0.00184
