bin_HH,nEvents,Efficiencies
50,13,0.00026
70,26,0.00052
80,53,0.00106
90,73,0.00146
100,118,0.00236
120,102,0.00204
140,71,0.00142
160,59,0.00118
180,53,0.00106
200,43,0.00086
220,33,0.00066
240,34,0.00068
260,25,0.0005
280,16,0.00032
300,13,0.00026
320,14,0.00028
340,6,0.00012
360,22,0.00044
400,38,0.00076
500,17,0.00034
600,11,0.00022
700,3,6e-05
800,9,0.00018
