Bin , nEvents , Efficiencies
152.41,297,0.00594
165.05,342,0.00684
178.75,376,0.00752
193.57,470,0.0094
209.63,576,0.01152
227.02,585,0.0117
245.86,664,0.01328
266.25,765,0.0153
288.34,867,0.01734
312.26,808,0.01616
338.16,978,0.01956
366.21,1009,0.02018
396.59,1111,0.02222
429.49,1142,0.02284
465.12,1198,0.02396
503.71,1278,0.02556
545.49,1320,0.0264
590.74,1365,0.0273
639.75,1381,0.02762
692.82,1395,0.0279
750.29,1447,0.02894
812.54,1389,0.02778
879.94,1343,0.02686
952.94,1330,0.0266
1032,1279,0.02558
1117.6,1202,0.02404
1210.3,1091,0.02182
1310.7,1002,0.02004
1419.4,942,0.01884
1537.2,801,0.01602
1664.7,741,0.01482
1802.8,584,0.01168
1952.4,483,0.00966
2114.3,407,0.00814
2289.7,293,0.00586
2479.7,269,0.00538
