Bin , nEvents , Efficiencies
152.41,1772,0.03544
165.05,1705,0.0341
178.75,1611,0.03222
193.57,1466,0.02932
209.63,1359,0.02718
227.02,1181,0.02362
245.86,1086,0.02172
266.25,925,0.0185
288.34,881,0.01762
312.26,750,0.015
338.16,678,0.01356
366.21,565,0.0113
396.59,512,0.01024
429.49,429,0.00858
465.12,359,0.00718
503.71,306,0.00612
545.49,276,0.00552
590.74,215,0.0043
639.75,159,0.00318
692.82,198,0.00396
750.29,124,0.00248
812.54,92,0.00184
879.94,67,0.00134
952.94,61,0.00122
1032,49,0.00098
1117.6,39,0.00078
1210.3,30,0.0006
1310.7,31,0.00062
1419.4,11,0.00022
1537.2,9,0.00018
1664.7,8,0.00016
1802.8,4,8e-05
1952.4,6,0.00012
2114.3,3,6e-05
2289.7,3,6e-05
2479.7,2,4e-05
