bin_HH,nEvents,Efficiencies
50,12,0.00024
70,29,0.00058
80,45,0.0009
90,47,0.00094
100,115,0.0023
120,61,0.00122
140,44,0.00088
160,28,0.00056
180,32,0.00064
200,20,0.0004
220,28,0.00056
240,10,0.0002
260,13,0.00026
280,7,0.00014
300,10,0.0002
320,4,8e-05
340,7,0.00014
360,12,0.00024
400,11,0.00022
500,9,0.00018
600,1,2e-05
700,1,2e-05
800,1,2e-05
