bin_HH,nEvents,Efficiencies
150,57,0.00114
200,64,0.00128
250,59,0.00118
300,40,0.0008
350,20,0.0004
400,10,0.0002
450,9,0.00018
500,11,0.00022
600,5,0.0001
700,3,6e-05
800,0,0
900,1,2e-05
1000,2,4e-05
1150,1,2e-05
