bin_HH,nEvents,Efficiencies
150,9,0.00018
200,27,0.00054
250,23,0.00046
300,17,0.00034
350,10,0.0002
400,11,0.00022
450,2,4e-05
500,4,8e-05
550,3,6e-05
650,7,0.00014
