Bin , nEvents , Efficiencies
150,1190,0.0238
160,1081,0.02162
170,999,0.01998
180,845,0.0169
190,773,0.01546
200,1432,0.02864
220,1081,0.02162
240,944,0.01888
260,774,0.01548
280,662,0.01324
300,574,0.01148
320,468,0.00936
340,394,0.00788
360,356,0.00712
380,295,0.0059
400,234,0.00468
420,226,0.00452
440,201,0.00402
460,185,0.0037
480,167,0.00334
500,129,0.00258
520,102,0.00204
540,99,0.00198
560,87,0.00174
580,79,0.00158
600,112,0.00224
630,88,0.00176
660,72,0.00144
690,64,0.00128
720,57,0.00114
750,46,0.00092
780,44,0.00088
810,35,0.0007
840,39,0.00078
870,26,0.00052
900,37,0.00074
950,20,0.0004
1000,25,0.0005
1050,22,0.00044
1100,19,0.00038
1150,15,0.0003
1200,10,0.0002
1250,9,0.00018
1310,8,0.00016
1370,5,0.0001
1430,6,0.00012
1490,1,2e-05
1550,8,0.00016
1610,0,0
1680,2,4e-05
1750,2,4e-05
1820,3,6e-05
1890,3,6e-05
1970,0,0
2050,1,2e-05
