Bin , nEvents , Efficiencies
150,1226,0.02452
160,1048,0.02096
170,979,0.01958
180,807,0.01614
190,777,0.01554
200,1300,0.026
220,1125,0.0225
240,953,0.01906
260,731,0.01462
280,639,0.01278
300,563,0.01126
320,462,0.00924
340,369,0.00738
360,353,0.00706
380,290,0.0058
400,256,0.00512
420,250,0.005
440,186,0.00372
460,184,0.00368
480,157,0.00314
500,127,0.00254
520,115,0.0023
540,121,0.00242
560,100,0.002
580,102,0.00204
600,115,0.0023
630,86,0.00172
660,75,0.0015
690,54,0.00108
720,49,0.00098
750,39,0.00078
780,40,0.0008
810,44,0.00088
840,32,0.00064
870,34,0.00068
900,41,0.00082
950,33,0.00066
1000,24,0.00048
1050,27,0.00054
1100,18,0.00036
1150,10,0.0002
1200,10,0.0002
1250,14,0.00028
1310,5,0.0001
1370,9,0.00018
1430,8,0.00016
1490,3,6e-05
1550,5,0.0001
1610,5,0.0001
1680,2,4e-05
1750,6,0.00012
1820,2,4e-05
1890,1,2e-05
1970,1,2e-05
2050,2,4e-05
