bin_HH,nEvents,Efficiencies
50,37,0.00074
100,27,0.00054
150,39,0.00078
200,28,0.00056
250,25,0.0005
300,24,0.00048
350,32,0.00064
400,54,0.00108
500,41,0.00082
600,173,0.00346
