bin_HH,nEvents,Efficiencies
50,1,2e-05
100,1,2e-05
150,1,2e-05
200,0,0
250,2,4e-05
300,5,0.0001
350,1,2e-05
400,3,6e-05
500,1,2e-05
600,12,0.00024
