Bin , nEvents , Efficiencies
152.41,1822,0.03644
165.05,1851,0.03702
178.75,1701,0.03402
193.57,1578,0.03156
209.63,1558,0.03116
227.02,1363,0.02726
245.86,1279,0.02558
266.25,1114,0.02228
288.34,1011,0.02022
312.26,882,0.01764
338.16,751,0.01502
366.21,627,0.01254
396.59,638,0.01276
429.49,510,0.0102
465.12,443,0.00886
503.71,358,0.00716
545.49,350,0.007
590.74,278,0.00556
639.75,213,0.00426
692.82,163,0.00326
750.29,129,0.00258
812.54,131,0.00262
879.94,93,0.00186
952.94,78,0.00156
1032,68,0.00136
1117.6,34,0.00068
1210.3,36,0.00072
1310.7,25,0.0005
1419.4,18,0.00036
1537.2,15,0.0003
1664.7,7,0.00014
1802.8,8,0.00016
1952.4,3,6e-05
2114.3,4,8e-05
2289.7,2,4e-05
2479.7,1,2e-05
