Bin , nEvents , Efficiencies
152.41,516,0.01032
165.05,695,0.0139
178.75,687,0.01374
193.57,749,0.01498
209.63,824,0.01648
227.02,891,0.01782
245.86,951,0.01902
266.25,1007,0.02014
288.34,1096,0.02192
312.26,1114,0.02228
338.16,1143,0.02286
366.21,1183,0.02366
396.59,1182,0.02364
429.49,1252,0.02504
465.12,1256,0.02512
503.71,1223,0.02446
545.49,1229,0.02458
590.74,1190,0.0238
639.75,1145,0.0229
692.82,1109,0.02218
750.29,1085,0.0217
812.54,1070,0.0214
879.94,910,0.0182
952.94,874,0.01748
1032,750,0.015
1117.6,657,0.01314
1210.3,614,0.01228
1310.7,553,0.01106
1419.4,483,0.00966
1537.2,377,0.00754
1664.7,272,0.00544
1802.8,235,0.0047
1952.4,188,0.00376
2114.3,141,0.00282
2289.7,98,0.00196
2479.7,78,0.00156
