Bin , nEvents , Efficiencies
152.41,466,0.00932
165.05,534,0.01068
178.75,647,0.01294
193.57,708,0.01416
209.63,763,0.01526
227.02,855,0.0171
245.86,949,0.01898
266.25,1002,0.02004
288.34,983,0.01966
312.26,1053,0.02106
338.16,1178,0.02356
366.21,1141,0.02282
396.59,1208,0.02416
429.49,1218,0.02436
465.12,1206,0.02412
503.71,1218,0.02436
545.49,1142,0.02284
590.74,1121,0.02242
639.75,1196,0.02392
692.82,1063,0.02126
750.29,1162,0.02324
812.54,1092,0.02184
879.94,985,0.0197
952.94,974,0.01948
1032,898,0.01796
1117.6,866,0.01732
1210.3,752,0.01504
1310.7,597,0.01194
1419.4,577,0.01154
1537.2,488,0.00976
1664.7,430,0.0086
1802.8,334,0.00668
1952.4,277,0.00554
2114.3,212,0.00424
2289.7,160,0.0032
2479.7,119,0.00238
