bin_HH,nEvents,Efficiencies
150,51,0.00102
200,151,0.00302
250,130,0.0026
300,126,0.00252
350,120,0.0024
400,106,0.00212
450,106,0.00212
500,150,0.003
600,93,0.00186
700,73,0.00146
800,63,0.00126
900,51,0.00102
1000,46,0.00092
1150,46,0.00092
