bin_HH,nEvents,Efficiencies
50,4,8e-05
70,10,0.0002
80,25,0.0005
90,23,0.00046
100,52,0.00104
120,39,0.00078
140,45,0.0009
160,30,0.0006
180,38,0.00076
200,40,0.0008
220,32,0.00064
240,36,0.00072
260,31,0.00062
280,41,0.00082
300,32,0.00064
320,26,0.00052
340,25,0.0005
360,49,0.00098
400,121,0.00242
500,64,0.00128
600,59,0.00118
700,38,0.00076
800,82,0.00164
