bin_HH,nEvents,Efficiencies
50,5,0.0001
100,7,0.00014
150,8,0.00016
200,9,0.00018
250,9,0.00018
300,6,0.00012
350,7,0.00014
400,10,0.0002
500,8,0.00016
600,44,0.00088
