bin_HH,nEvents,Efficiencies
150,31,0.00062
200,104,0.00208
250,141,0.00282
300,138,0.00276
350,132,0.00264
400,112,0.00224
450,123,0.00246
500,201,0.00402
600,148,0.00296
700,124,0.00248
800,126,0.00252
900,87,0.00174
1000,99,0.00198
1150,158,0.00316
