bin_HH,nEvents,Efficiencies
150,0,0
200,1,2e-05
250,3,6e-05
300,4,8e-05
350,9,0.00018
400,5,0.0001
450,12,0.00024
500,15,0.0003
550,31,0.00062
650,343,0.00686
