Bin , nEvents , Efficiencies
150,355,0.0071
160,326,0.00652
170,349,0.00698
180,378,0.00756
190,341,0.00682
200,706,0.01412
220,695,0.0139
240,722,0.01444
260,687,0.01374
280,624,0.01248
300,655,0.0131
320,631,0.01262
340,579,0.01158
360,613,0.01226
380,541,0.01082
400,511,0.01022
420,482,0.00964
440,477,0.00954
460,446,0.00892
480,459,0.00918
500,391,0.00782
520,406,0.00812
540,373,0.00746
560,344,0.00688
580,347,0.00694
600,516,0.01032
630,499,0.00998
660,440,0.0088
690,402,0.00804
720,414,0.00828
750,346,0.00692
780,300,0.006
810,308,0.00616
840,293,0.00586
870,288,0.00576
900,383,0.00766
950,376,0.00752
1000,324,0.00648
1050,301,0.00602
1100,280,0.0056
1150,222,0.00444
1200,186,0.00372
1250,208,0.00416
1310,183,0.00366
1370,153,0.00306
1430,147,0.00294
1490,135,0.0027
1550,95,0.0019
1610,104,0.00208
1680,97,0.00194
1750,77,0.00154
1820,75,0.0015
1890,74,0.00148
1970,53,0.00106
2050,53,0.00106
