Bin , nEvents , Efficiencies
152.41,1,2e-05
165.05,0,0
178.75,0,0
193.57,2,4e-05
209.63,2,4e-05
227.02,2,4e-05
245.86,2,4e-05
266.25,5,0.0001
288.34,5,0.0001
312.26,10,0.0002
338.16,11,0.00022
366.21,13,0.00026
396.59,27,0.00054
429.49,52,0.00104
465.12,64,0.00128
503.71,86,0.00172
545.49,123,0.00246
590.74,150,0.003
639.75,179,0.00358
692.82,207,0.00414
750.29,239,0.00478
812.54,296,0.00592
879.94,319,0.00638
952.94,422,0.00844
1032,510,0.0102
1117.6,632,0.01264
1210.3,738,0.01476
1310.7,950,0.019
1419.4,1138,0.02276
1537.2,1327,0.02654
1664.7,1602,0.03204
1802.8,2039,0.04078
1952.4,2295,0.0459
2114.3,2623,0.05246
2289.7,2908,0.05816
2479.7,2975,0.0595
