Bin , nEvents , Efficiencies
150,1258,0.02516
160,1055,0.0211
170,947,0.01894
180,857,0.01714
190,767,0.01534
200,1317,0.02634
220,1121,0.02242
240,862,0.01724
260,796,0.01592
280,654,0.01308
300,554,0.01108
320,490,0.0098
340,389,0.00778
360,338,0.00676
380,278,0.00556
400,247,0.00494
420,209,0.00418
440,200,0.004
460,164,0.00328
480,160,0.0032
500,129,0.00258
520,116,0.00232
540,95,0.0019
560,101,0.00202
580,80,0.0016
600,95,0.0019
630,86,0.00172
660,77,0.00154
690,76,0.00152
720,64,0.00128
750,49,0.00098
780,42,0.00084
810,39,0.00078
840,35,0.0007
870,30,0.0006
900,38,0.00076
950,41,0.00082
1000,35,0.0007
1050,23,0.00046
1100,25,0.0005
1150,11,0.00022
1200,8,0.00016
1250,17,0.00034
1310,8,0.00016
1370,11,0.00022
1430,5,0.0001
1490,9,0.00018
1550,4,8e-05
1610,9,0.00018
1680,6,0.00012
1750,2,4e-05
1820,1,2e-05
1890,2,4e-05
1970,0,0
2050,3,6e-05
