Bin , nEvents , Efficiencies
150,1174,0.02348
160,1146,0.02292
170,1012,0.02024
180,868,0.01736
190,778,0.01556
200,1274,0.02548
220,1097,0.02194
240,921,0.01842
260,760,0.0152
280,611,0.01222
300,573,0.01146
320,457,0.00914
340,421,0.00842
360,302,0.00604
380,294,0.00588
400,261,0.00522
420,230,0.0046
440,207,0.00414
460,174,0.00348
480,157,0.00314
500,144,0.00288
520,105,0.0021
540,101,0.00202
560,98,0.00196
580,84,0.00168
600,111,0.00222
630,89,0.00178
660,85,0.0017
690,80,0.0016
720,60,0.0012
750,70,0.0014
780,44,0.00088
810,35,0.0007
840,43,0.00086
870,26,0.00052
900,44,0.00088
950,25,0.0005
1000,24,0.00048
1050,19,0.00038
1100,21,0.00042
1150,15,0.0003
1200,17,0.00034
1250,10,0.0002
1310,13,0.00026
1370,7,0.00014
1430,11,0.00022
1490,4,8e-05
1550,7,0.00014
1610,5,0.0001
1680,0,0
1750,1,2e-05
1820,3,6e-05
1890,1,2e-05
1970,0,0
2050,2,4e-05
