Bin , nEvents , Efficiencies
150,1285,0.0257
160,1070,0.0214
170,971,0.01942
180,852,0.01704
190,732,0.01464
200,1292,0.02584
220,1091,0.02182
240,920,0.0184
260,743,0.01486
280,636,0.01272
300,545,0.0109
320,458,0.00916
340,374,0.00748
360,339,0.00678
380,279,0.00558
400,256,0.00512
420,215,0.0043
440,191,0.00382
460,166,0.00332
480,141,0.00282
500,143,0.00286
520,95,0.0019
540,108,0.00216
560,94,0.00188
580,83,0.00166
600,93,0.00186
630,77,0.00154
660,78,0.00156
690,61,0.00122
720,58,0.00116
750,48,0.00096
780,39,0.00078
810,39,0.00078
840,27,0.00054
870,36,0.00072
900,42,0.00084
950,33,0.00066
1000,19,0.00038
1050,32,0.00064
1100,17,0.00034
1150,14,0.00028
1200,18,0.00036
1250,9,0.00018
1310,15,0.0003
1370,7,0.00014
1430,7,0.00014
1490,7,0.00014
1550,1,2e-05
1610,3,6e-05
1680,0,0
1750,2,4e-05
1820,1,2e-05
1890,2,4e-05
1970,0,0
2050,1,2e-05
