Bin , nEvents , Efficiencies
152.41,25,0.0005
165.05,29,0.00058
178.75,40,0.0008
193.57,39,0.00078
209.63,47,0.00094
227.02,73,0.00146
245.86,83,0.00166
266.25,115,0.0023
288.34,152,0.00304
312.26,141,0.00282
338.16,199,0.00398
366.21,211,0.00422
396.59,327,0.00654
429.49,349,0.00698
465.12,403,0.00806
503.71,465,0.0093
545.49,528,0.01056
590.74,643,0.01286
639.75,708,0.01416
692.82,801,0.01602
750.29,996,0.01992
812.54,1101,0.02202
879.94,1269,0.02538
952.94,1421,0.02842
1032,1607,0.03214
1117.6,1765,0.0353
1210.3,1916,0.03832
1310.7,2060,0.0412
1419.4,2167,0.04334
1537.2,2259,0.04518
1664.7,2295,0.0459
1802.8,2167,0.04334
1952.4,2034,0.04068
2114.3,1876,0.03752
2289.7,1630,0.0326
2479.7,1308,0.02616
