Bin , nEvents , Efficiencies
152.41,32,0.00064
165.05,40,0.0008
178.75,43,0.00086
193.57,58,0.00116
209.63,56,0.00112
227.02,86,0.00172
245.86,111,0.00222
266.25,116,0.00232
288.34,187,0.00374
312.26,214,0.00428
338.16,249,0.00498
366.21,290,0.0058
396.59,351,0.00702
429.49,404,0.00808
465.12,511,0.01022
503.71,540,0.0108
545.49,657,0.01314
590.74,792,0.01584
639.75,933,0.01866
692.82,1059,0.02118
750.29,1241,0.02482
812.54,1346,0.02692
879.94,1583,0.03166
952.94,1716,0.03432
1032,1962,0.03924
1117.6,2085,0.0417
1210.3,2244,0.04488
1310.7,2257,0.04514
1419.4,2233,0.04466
1537.2,2178,0.04356
1664.7,2190,0.0438
1802.8,1860,0.0372
1952.4,1735,0.0347
2114.3,1343,0.02686
2289.7,1201,0.02402
2479.7,829,0.01658
