bin_HH,nEvents,Efficiencies
150,34,0.00068
200,111,0.00222
250,116,0.00232
300,107,0.00214
350,98,0.00196
400,68,0.00136
450,71,0.00142
500,87,0.00174
600,79,0.00158
700,41,0.00082
800,29,0.00058
900,17,0.00034
1000,16,0.00032
1150,18,0.00036
