bin_HH,nEvents,Efficiencies
50,8,0.00016
70,9,0.00018
80,21,0.00042
90,16,0.00032
100,51,0.00102
120,42,0.00084
140,50,0.001
160,53,0.00106
180,37,0.00074
200,47,0.00094
220,31,0.00062
240,48,0.00096
260,43,0.00086
280,33,0.00066
300,42,0.00084
320,39,0.00078
340,36,0.00072
360,71,0.00142
400,110,0.0022
500,99,0.00198
600,78,0.00156
700,32,0.00064
800,109,0.00218
