Bin , nEvents , Efficiencies
150,25,0.0005
160,22,0.00044
170,37,0.00074
180,45,0.0009
190,48,0.00096
200,101,0.00202
220,127,0.00254
240,145,0.0029
260,172,0.00344
280,175,0.0035
300,195,0.0039
320,192,0.00384
340,215,0.0043
360,229,0.00458
380,249,0.00498
400,235,0.0047
420,240,0.0048
440,261,0.00522
460,260,0.0052
480,310,0.0062
500,249,0.00498
520,301,0.00602
540,303,0.00606
560,315,0.0063
580,310,0.0062
600,480,0.0096
630,485,0.0097
660,430,0.0086
690,444,0.00888
720,460,0.0092
750,468,0.00936
780,443,0.00886
810,503,0.01006
840,456,0.00912
870,430,0.0086
900,739,0.01478
950,709,0.01418
1000,681,0.01362
1050,687,0.01374
1100,646,0.01292
1150,648,0.01296
1200,599,0.01198
1250,690,0.0138
1310,659,0.01318
1370,587,0.01174
1430,513,0.01026
1490,525,0.0105
1550,496,0.00992
1610,531,0.01062
1680,472,0.00944
1750,424,0.00848
1820,409,0.00818
1890,424,0.00848
1970,382,0.00764
2050,333,0.00666
