bin_HH,nEvents,Efficiencies
150,57,0.00114
200,126,0.00252
250,163,0.00326
300,130,0.0026
350,121,0.00242
400,102,0.00204
450,98,0.00196
500,148,0.00296
600,142,0.00284
700,91,0.00182
800,78,0.00156
900,55,0.0011
1000,60,0.0012
1150,63,0.00126
