bin_HH,nEvents,Efficiencies
50,4,8e-05
70,9,0.00018
80,9,0.00018
90,24,0.00048
100,42,0.00084
120,54,0.00108
140,44,0.00088
160,39,0.00078
180,51,0.00102
200,37,0.00074
220,41,0.00082
240,47,0.00094
260,46,0.00092
280,26,0.00052
300,29,0.00058
320,37,0.00074
340,41,0.00082
360,49,0.00098
400,106,0.00212
500,82,0.00164
600,52,0.00104
700,43,0.00086
800,113,0.00226
