bin_HH,nEvents,Efficiencies
150,0,0
200,1,2e-05
250,2,4e-05
300,2,4e-05
350,0,0
400,3,6e-05
450,2,4e-05
500,1,2e-05
550,2,4e-05
650,10,0.0002
