Bin , nEvents , Efficiencies
152.41,1870,0.0374
165.05,1816,0.03632
178.75,1689,0.03378
193.57,1524,0.03048
209.63,1410,0.0282
227.02,1221,0.02442
245.86,1149,0.02298
266.25,943,0.01886
288.34,890,0.0178
312.26,789,0.01578
338.16,749,0.01498
366.21,614,0.01228
396.59,479,0.00958
429.49,468,0.00936
465.12,387,0.00774
503.71,318,0.00636
545.49,274,0.00548
590.74,231,0.00462
639.75,198,0.00396
692.82,143,0.00286
750.29,129,0.00258
812.54,107,0.00214
879.94,78,0.00156
952.94,66,0.00132
1032,47,0.00094
1117.6,35,0.0007
1210.3,38,0.00076
1310.7,34,0.00068
1419.4,20,0.0004
1537.2,19,0.00038
1664.7,15,0.0003
1802.8,9,0.00018
1952.4,5,0.0001
2114.3,7,0.00014
2289.7,3,6e-05
2479.7,1,2e-05
