Bin , nEvents , Efficiencies
152.41,1873,0.03746
165.05,1743,0.03486
178.75,1598,0.03196
193.57,1486,0.02972
209.63,1377,0.02754
227.02,1202,0.02404
245.86,1139,0.02278
266.25,1002,0.02004
288.34,900,0.018
312.26,782,0.01564
338.16,705,0.0141
366.21,584,0.01168
396.59,498,0.00996
429.49,440,0.0088
465.12,392,0.00784
503.71,330,0.0066
545.49,282,0.00564
590.74,232,0.00464
639.75,204,0.00408
692.82,179,0.00358
750.29,126,0.00252
812.54,92,0.00184
879.94,93,0.00186
952.94,85,0.0017
1032,52,0.00104
1117.6,48,0.00096
1210.3,38,0.00076
1310.7,19,0.00038
1419.4,19,0.00038
1537.2,17,0.00034
1664.7,11,0.00022
1802.8,11,0.00022
1952.4,12,0.00024
2114.3,1,2e-05
2289.7,4,8e-05
2479.7,1,2e-05
