Bin , nEvents , Efficiencies
152.41,1889,0.03778
165.05,1816,0.03632
178.75,1689,0.03378
193.57,1501,0.03002
209.63,1383,0.02766
227.02,1251,0.02502
245.86,1117,0.02234
266.25,998,0.01996
288.34,912,0.01824
312.26,785,0.0157
338.16,692,0.01384
366.21,580,0.0116
396.59,502,0.01004
429.49,447,0.00894
465.12,388,0.00776
503.71,332,0.00664
545.49,291,0.00582
590.74,238,0.00476
639.75,197,0.00394
692.82,157,0.00314
750.29,144,0.00288
812.54,117,0.00234
879.94,104,0.00208
952.94,74,0.00148
1032,65,0.0013
1117.6,49,0.00098
1210.3,43,0.00086
1310.7,31,0.00062
1419.4,19,0.00038
1537.2,19,0.00038
1664.7,5,0.0001
1802.8,12,0.00024
1952.4,6,0.00012
2114.3,6,0.00012
2289.7,2,4e-05
2479.7,1,2e-05
