bin_HH,nEvents,Efficiencies
150,0,0
200,0,0
250,2,4e-05
300,2,4e-05
350,4,8e-05
400,9,0.00018
450,8,0.00016
500,23,0.00046
600,26,0.00052
700,24,0.00048
800,39,0.00078
900,48,0.00096
1000,75,0.0015
1150,136,0.00272
